x-axis,1
second,Volt
+5.9610000E-06,-585.3392034769E-03
+5.9615000E-06,-585.3392034769E-03
+5.9620000E-06,-585.3392034769E-03
+5.9625000E-06,-585.3392034769E-03
+5.9630000E-06,-585.3392034769E-03
+5.9635000E-06,-585.3392034769E-03
+5.9640000E-06,-585.3392034769E-03
+5.9645000E-06,-585.3392034769E-03
+5.9650000E-06,-583.3291532472E-03
+5.9655000E-06,-577.2990025580E-03
+5.9660000E-06,-579.8115653452E-03
+5.9665000E-06,-585.3392034769E-03
+5.9670000E-06,-585.3392034769E-03
+5.9675000E-06,-585.3392034769E-03
+5.9680000E-06,-585.3392034769E-03
+5.9685000E-06,-585.3392034769E-03
+5.9690000E-06,-585.3392034769E-03
+5.9695000E-06,-585.3392034769E-03
+5.9700000E-06,-585.3392034769E-03
+5.9705000E-06,-585.3392034769E-03
+5.9710000E-06,-585.3392034769E-03
+5.9715000E-06,-585.3392034769E-03
+5.9720000E-06,-585.3392034769E-03
+5.9725000E-06,-585.3392034769E-03
+5.9730000E-06,-585.3392034769E-03
+5.9735000E-06,-585.3392034769E-03
+5.9740000E-06,-585.3392034769E-03
+5.9745000E-06,-585.3392034769E-03
+5.9750000E-06,-585.3392034769E-03
+5.9755000E-06,-585.3392034769E-03
+5.9760000E-06,-585.3392034769E-03
+5.9765000E-06,-585.3392034769E-03
+5.9770000E-06,-585.3392034769E-03
+5.9775000E-06,-585.3392034769E-03
+5.9780000E-06,-585.3392034769E-03
+5.9785000E-06,-585.3392034769E-03
+5.9790000E-06,-585.3392034769E-03
+5.9795000E-06,-585.3392034769E-03
+5.9800000E-06,-585.3392034769E-03
+5.9805000E-06,-585.3392034769E-03
+5.9810000E-06,-585.3392034769E-03
+5.9815000E-06,-585.3392034769E-03
+5.9820000E-06,-585.3392034769E-03
+5.9825000E-06,-585.3392034769E-03
+5.9830000E-06,-585.3392034769E-03
+5.9835000E-06,-585.3392034769E-03
+5.9840000E-06,-585.3392034769E-03
+5.9845000E-06,-585.3392034769E-03
+5.9850000E-06,-585.3392034769E-03
+5.9855000E-06,-585.3392034769E-03
+5.9860000E-06,-585.3392034769E-03
+5.9865000E-06,-585.3392034769E-03
+5.9870000E-06,-587.8517662641E-03
+5.9875000E-06,-591.3693541661E-03
+5.9880000E-06,-585.3392034769E-03
+5.9885000E-06,-585.3392034769E-03
+5.9890000E-06,-585.3392034769E-03
+5.9895000E-06,-585.3392034769E-03
+5.9900000E-06,-585.3392034769E-03
+5.9905000E-06,-585.3392034769E-03
+5.9910000E-06,-585.3392034769E-03
+5.9915000E-06,-585.3392034769E-03
+5.9920000E-06,-583.3291532472E-03
+5.9925000E-06,-577.2990025580E-03
+5.9930000E-06,-577.2990025580E-03
+5.9935000E-06,-577.2990025580E-03
+5.9940000E-06,-577.2990025580E-03
+5.9945000E-06,-577.2990025580E-03
+5.9950000E-06,-577.2990025580E-03
+5.9955000E-06,-579.8115653452E-03
+5.9960000E-06,-583.3291532472E-03
+5.9965000E-06,-577.2990025580E-03
+5.9970000E-06,-577.2990025580E-03
+5.9975000E-06,-577.2990025580E-03
+5.9980000E-06,-579.8115653452E-03
+5.9985000E-06,-585.3392034769E-03
+5.9990000E-06,-585.3392034769E-03
+5.9995000E-06,-585.3392034769E-03
+6.0000000E-06,-585.3392034769E-03
+6.0005000E-06,-585.3392034769E-03
+6.0010000E-06,-585.3392034769E-03
+6.0015000E-06,-585.3392034769E-03
+6.0020000E-06,-583.3291532472E-03
+6.0025000E-06,-579.8115653452E-03
+6.0030000E-06,-585.3392034769E-03
+6.0035000E-06,-585.3392034769E-03
+6.0040000E-06,-585.3392034769E-03
+6.0045000E-06,-585.3392034769E-03
+6.0050000E-06,-585.3392034769E-03
+6.0055000E-06,-583.3291532472E-03
+6.0060000E-06,-579.8115653452E-03
+6.0065000E-06,-585.3392034769E-03
+6.0070000E-06,-585.3392034769E-03
+6.0075000E-06,-585.3392034769E-03
+6.0080000E-06,-585.3392034769E-03
+6.0085000E-06,-585.3392034769E-03
+6.0090000E-06,-585.3392034769E-03
+6.0095000E-06,-585.3392034769E-03
+6.0100000E-06,-585.3392034769E-03
+6.0105000E-06,-585.3392034769E-03
+6.0110000E-06,-585.3392034769E-03
+6.0115000E-06,-585.3392034769E-03
+6.0120000E-06,-585.3392034769E-03
+6.0125000E-06,-585.3392034769E-03
+6.0130000E-06,-583.3291532472E-03
+6.0135000E-06,-577.2990025580E-03
+6.0140000E-06,-577.2990025580E-03
+6.0145000E-06,-577.2990025580E-03
+6.0150000E-06,-577.2990025580E-03
+6.0155000E-06,-577.2990025580E-03
+6.0160000E-06,-577.2990025580E-03
+6.0165000E-06,-577.2990025580E-03
+6.0170000E-06,-577.2990025580E-03
+6.0175000E-06,-577.2990025580E-03
+6.0180000E-06,-577.2990025580E-03
+6.0185000E-06,-579.8115653452E-03
+6.0190000E-06,-585.3392034769E-03
+6.0195000E-06,-585.3392034769E-03
+6.0200000E-06,-585.3392034769E-03
+6.0205000E-06,-583.3291532472E-03
+6.0210000E-06,-577.2990025580E-03
+6.0215000E-06,-575.2889523283E-03
+6.0220000E-06,-569.2588016391E-03
+6.0225000E-06,-569.2588016391E-03
+6.0230000E-06,-571.7713644262E-03
+6.0235000E-06,-577.2990025580E-03
+6.0240000E-06,-577.2990025580E-03
+6.0245000E-06,-577.2990025580E-03
+6.0250000E-06,-577.2990025580E-03
+6.0255000E-06,-577.2990025580E-03
+6.0260000E-06,-577.2990025580E-03
+6.0265000E-06,-579.8115653452E-03
+6.0270000E-06,-585.3392034769E-03
+6.0275000E-06,-585.3392034769E-03
+6.0280000E-06,-585.3392034769E-03
+6.0285000E-06,-585.3392034769E-03
+6.0290000E-06,-585.3392034769E-03
+6.0295000E-06,-583.3291532472E-03
+6.0300000E-06,-577.2990025580E-03
+6.0305000E-06,-577.2990025580E-03
+6.0310000E-06,-577.2990025580E-03
+6.0315000E-06,-577.2990025580E-03
+6.0320000E-06,-577.2990025580E-03
+6.0325000E-06,-577.2990025580E-03
+6.0330000E-06,-577.2990025580E-03
+6.0335000E-06,-577.2990025580E-03
+6.0340000E-06,-577.2990025580E-03
+6.0345000E-06,-579.8115653452E-03
+6.0350000E-06,-585.3392034769E-03
+6.0355000E-06,-585.3392034769E-03
+6.0360000E-06,-585.3392034769E-03
+6.0365000E-06,-585.3392034769E-03
+6.0370000E-06,-585.3392034769E-03
+6.0375000E-06,-585.3392034769E-03
+6.0380000E-06,-585.3392034769E-03
+6.0385000E-06,-585.3392034769E-03
+6.0390000E-06,-585.3392034769E-03
+6.0395000E-06,-585.3392034769E-03
+6.0400000E-06,-585.3392034769E-03
+6.0405000E-06,-585.3392034769E-03
+6.0410000E-06,-585.3392034769E-03
+6.0415000E-06,-585.3392034769E-03
+6.0420000E-06,-585.3392034769E-03
+6.0425000E-06,-585.3392034769E-03
+6.0430000E-06,-585.3392034769E-03
+6.0435000E-06,-585.3392034769E-03
+6.0440000E-06,-583.3291532472E-03
+6.0445000E-06,-577.2990025580E-03
+6.0450000E-06,-577.2990025580E-03
+6.0455000E-06,-577.2990025580E-03
+6.0460000E-06,-577.2990025580E-03
+6.0465000E-06,-577.2990025580E-03
+6.0470000E-06,-579.8115653452E-03
+6.0475000E-06,-585.3392034769E-03
+6.0480000E-06,-585.3392034769E-03
+6.0485000E-06,-585.3392034769E-03
+6.0490000E-06,-585.3392034769E-03
+6.0495000E-06,-585.3392034769E-03
+6.0500000E-06,-585.3392034769E-03
+6.0505000E-06,-585.3392034769E-03
+6.0510000E-06,-585.3392034769E-03
+6.0515000E-06,-585.3392034769E-03
+6.0520000E-06,-585.3392034769E-03
+6.0525000E-06,-583.3291532472E-03
+6.0530000E-06,-577.2990025580E-03
+6.0535000E-06,-577.2990025580E-03
+6.0540000E-06,-577.2990025580E-03
+6.0545000E-06,-577.2990025580E-03
+6.0550000E-06,-577.2990025580E-03
+6.0555000E-06,-579.8115653452E-03
+6.0560000E-06,-585.3392034769E-03
+6.0565000E-06,-585.3392034769E-03
+6.0570000E-06,-583.3291532472E-03
+6.0575000E-06,-579.8115653452E-03
+6.0580000E-06,-585.3392034769E-03
+6.0585000E-06,-585.3392034769E-03
+6.0590000E-06,-585.3392034769E-03
+6.0595000E-06,-587.8517662641E-03
+6.0600000E-06,-593.3794043958E-03
+6.0605000E-06,-591.3693541661E-03
+6.0610000E-06,-585.3392034769E-03
+6.0615000E-06,-585.3392034769E-03
+6.0620000E-06,-585.3392034769E-03
+6.0625000E-06,-583.3291532472E-03
+6.0630000E-06,-579.8115653452E-03
+6.0635000E-06,-585.3392034769E-03
+6.0640000E-06,-585.3392034769E-03
+6.0645000E-06,-585.3392034769E-03
+6.0650000E-06,-585.3392034769E-03
+6.0655000E-06,-585.3392034769E-03
+6.0660000E-06,-585.3392034769E-03
+6.0665000E-06,-585.3392034769E-03
+6.0670000E-06,-587.8517662641E-03
+6.0675000E-06,-593.3794043958E-03
+6.0680000E-06,-593.3794043958E-03
+6.0685000E-06,-591.3693541661E-03
+6.0690000E-06,-585.3392034769E-03
+6.0695000E-06,-585.3392034769E-03
+6.0700000E-06,-585.3392034769E-03
+6.0705000E-06,-585.3392034769E-03
+6.0710000E-06,-585.3392034769E-03
